Image,Label
data/train/image\7\53415.jpg,data/train/label/7.jpg
data/train/image\7\53418.jpg,data/train/label/7.jpg
data/train/image\7\53423.jpg,data/train/label/7.jpg
data/train/image\7\53431.jpg,data/train/label/7.jpg
data/train/image\7\53441.jpg,data/train/label/7.jpg
data/train/image\7\53465.jpg,data/train/label/7.jpg
data/train/image\7\5347.jpg,data/train/label/7.jpg
data/train/image\7\53478.jpg,data/train/label/7.jpg
data/train/image\7\53483.jpg,data/train/label/7.jpg
data/train/image\7\5349.jpg,data/train/label/7.jpg
data/train/image\7\53490.jpg,data/train/label/7.jpg
data/train/image\7\53501.jpg,data/train/label/7.jpg
data/train/image\7\53510.jpg,data/train/label/7.jpg
data/train/image\7\5352.jpg,data/train/label/7.jpg
data/train/image\7\53523.jpg,data/train/label/7.jpg
data/train/image\7\53525.jpg,data/train/label/7.jpg
data/train/image\7\53548.jpg,data/train/label/7.jpg
data/train/image\7\53549.jpg,data/train/label/7.jpg
data/train/image\7\53579.jpg,data/train/label/7.jpg
data/train/image\7\53589.jpg,data/train/label/7.jpg
data/train/image\7\53600.jpg,data/train/label/7.jpg
data/train/image\7\53601.jpg,data/train/label/7.jpg
data/train/image\7\53612.jpg,data/train/label/7.jpg
data/train/image\7\53614.jpg,data/train/label/7.jpg
data/train/image\7\53624.jpg,data/train/label/7.jpg
data/train/image\7\53629.jpg,data/train/label/7.jpg
data/train/image\7\53635.jpg,data/train/label/7.jpg
data/train/image\7\53643.jpg,data/train/label/7.jpg
data/train/image\7\53666.jpg,data/train/label/7.jpg
data/train/image\7\5367.jpg,data/train/label/7.jpg
data/train/image\7\53679.jpg,data/train/label/7.jpg
data/train/image\7\53694.jpg,data/train/label/7.jpg
data/train/image\7\53699.jpg,data/train/label/7.jpg
data/train/image\7\53702.jpg,data/train/label/7.jpg
data/train/image\7\53719.jpg,data/train/label/7.jpg
data/train/image\7\53725.jpg,data/train/label/7.jpg
data/train/image\7\53763.jpg,data/train/label/7.jpg
data/train/image\7\53766.jpg,data/train/label/7.jpg
data/train/image\7\53770.jpg,data/train/label/7.jpg
data/train/image\7\53771.jpg,data/train/label/7.jpg
data/train/image\7\53779.jpg,data/train/label/7.jpg
data/train/image\7\53781.jpg,data/train/label/7.jpg
data/train/image\7\53783.jpg,data/train/label/7.jpg
data/train/image\7\53813.jpg,data/train/label/7.jpg
data/train/image\7\53832.jpg,data/train/label/7.jpg
data/train/image\7\53836.jpg,data/train/label/7.jpg
data/train/image\7\53839.jpg,data/train/label/7.jpg
data/train/image\7\53843.jpg,data/train/label/7.jpg
data/train/image\7\53852.jpg,data/train/label/7.jpg
data/train/image\7\53855.jpg,data/train/label/7.jpg
data/train/image\7\53858.jpg,data/train/label/7.jpg
data/train/image\7\53866.jpg,data/train/label/7.jpg
data/train/image\7\5387.jpg,data/train/label/7.jpg
data/train/image\7\53886.jpg,data/train/label/7.jpg
data/train/image\7\53911.jpg,data/train/label/7.jpg
data/train/image\7\53931.jpg,data/train/label/7.jpg
data/train/image\7\53944.jpg,data/train/label/7.jpg
data/train/image\7\53956.jpg,data/train/label/7.jpg
data/train/image\7\53961.jpg,data/train/label/7.jpg
data/train/image\7\53962.jpg,data/train/label/7.jpg
data/train/image\7\53977.jpg,data/train/label/7.jpg
data/train/image\7\53986.jpg,data/train/label/7.jpg
data/train/image\7\54011.jpg,data/train/label/7.jpg
data/train/image\7\54022.jpg,data/train/label/7.jpg
data/train/image\7\54035.jpg,data/train/label/7.jpg
data/train/image\7\54037.jpg,data/train/label/7.jpg
data/train/image\7\54065.jpg,data/train/label/7.jpg
data/train/image\7\54066.jpg,data/train/label/7.jpg
data/train/image\7\5407.jpg,data/train/label/7.jpg
data/train/image\7\54072.jpg,data/train/label/7.jpg
data/train/image\7\54096.jpg,data/train/label/7.jpg
data/train/image\7\54097.jpg,data/train/label/7.jpg
data/train/image\7\54099.jpg,data/train/label/7.jpg
data/train/image\7\54100.jpg,data/train/label/7.jpg
data/train/image\7\54106.jpg,data/train/label/7.jpg
data/train/image\7\54114.jpg,data/train/label/7.jpg
data/train/image\7\54115.jpg,data/train/label/7.jpg
data/train/image\7\54118.jpg,data/train/label/7.jpg
data/train/image\7\54135.jpg,data/train/label/7.jpg
data/train/image\7\54148.jpg,data/train/label/7.jpg
data/train/image\7\54152.jpg,data/train/label/7.jpg
data/train/image\7\54155.jpg,data/train/label/7.jpg
data/train/image\7\5416.jpg,data/train/label/7.jpg
data/train/image\7\54167.jpg,data/train/label/7.jpg
data/train/image\7\54176.jpg,data/train/label/7.jpg
data/train/image\7\54186.jpg,data/train/label/7.jpg
data/train/image\7\54193.jpg,data/train/label/7.jpg
data/train/image\7\54194.jpg,data/train/label/7.jpg
data/train/image\7\54207.jpg,data/train/label/7.jpg
data/train/image\7\54212.jpg,data/train/label/7.jpg
data/train/image\7\54218.jpg,data/train/label/7.jpg
data/train/image\7\54219.jpg,data/train/label/7.jpg
data/train/image\7\5422.jpg,data/train/label/7.jpg
data/train/image\7\54253.jpg,data/train/label/7.jpg
data/train/image\7\54256.jpg,data/train/label/7.jpg
data/train/image\7\54267.jpg,data/train/label/7.jpg
data/train/image\7\5427.jpg,data/train/label/7.jpg
data/train/image\7\54274.jpg,data/train/label/7.jpg
data/train/image\7\54278.jpg,data/train/label/7.jpg
data/train/image\7\54287.jpg,data/train/label/7.jpg
data/train/image\7\54317.jpg,data/train/label/7.jpg
data/train/image\7\54364.jpg,data/train/label/7.jpg
data/train/image\7\54365.jpg,data/train/label/7.jpg
data/train/image\7\5437.jpg,data/train/label/7.jpg
data/train/image\7\54372.jpg,data/train/label/7.jpg
data/train/image\7\54378.jpg,data/train/label/7.jpg
data/train/image\7\54385.jpg,data/train/label/7.jpg
data/train/image\7\54396.jpg,data/train/label/7.jpg
data/train/image\7\54405.jpg,data/train/label/7.jpg
data/train/image\7\5441.jpg,data/train/label/7.jpg
data/train/image\7\54426.jpg,data/train/label/7.jpg
data/train/image\7\54435.jpg,data/train/label/7.jpg
data/train/image\7\54439.jpg,data/train/label/7.jpg
data/train/image\7\54441.jpg,data/train/label/7.jpg
data/train/image\7\54453.jpg,data/train/label/7.jpg
data/train/image\7\5446.jpg,data/train/label/7.jpg
data/train/image\7\5447.jpg,data/train/label/7.jpg
data/train/image\7\54472.jpg,data/train/label/7.jpg
data/train/image\7\54477.jpg,data/train/label/7.jpg
data/train/image\7\54478.jpg,data/train/label/7.jpg
data/train/image\7\5448.jpg,data/train/label/7.jpg
data/train/image\7\54482.jpg,data/train/label/7.jpg
data/train/image\7\54494.jpg,data/train/label/7.jpg
data/train/image\7\54497.jpg,data/train/label/7.jpg
data/train/image\7\54522.jpg,data/train/label/7.jpg
data/train/image\7\54529.jpg,data/train/label/7.jpg
data/train/image\7\54532.jpg,data/train/label/7.jpg
data/train/image\7\54536.jpg,data/train/label/7.jpg
data/train/image\7\54540.jpg,data/train/label/7.jpg
data/train/image\7\54542.jpg,data/train/label/7.jpg
data/train/image\7\54555.jpg,data/train/label/7.jpg
data/train/image\7\54558.jpg,data/train/label/7.jpg
data/train/image\7\54561.jpg,data/train/label/7.jpg
data/train/image\7\54565.jpg,data/train/label/7.jpg
data/train/image\7\54606.jpg,data/train/label/7.jpg
data/train/image\7\54623.jpg,data/train/label/7.jpg
data/train/image\7\54632.jpg,data/train/label/7.jpg
data/train/image\7\54638.jpg,data/train/label/7.jpg
data/train/image\7\54643.jpg,data/train/label/7.jpg
data/train/image\7\54644.jpg,data/train/label/7.jpg
data/train/image\7\5465.jpg,data/train/label/7.jpg
data/train/image\7\54663.jpg,data/train/label/7.jpg
data/train/image\7\54669.jpg,data/train/label/7.jpg
data/train/image\7\54678.jpg,data/train/label/7.jpg
data/train/image\7\54681.jpg,data/train/label/7.jpg
data/train/image\7\54688.jpg,data/train/label/7.jpg
data/train/image\7\54691.jpg,data/train/label/7.jpg
data/train/image\7\54695.jpg,data/train/label/7.jpg
data/train/image\7\54696.jpg,data/train/label/7.jpg
data/train/image\7\5472.jpg,data/train/label/7.jpg
data/train/image\7\54721.jpg,data/train/label/7.jpg
data/train/image\7\5473.jpg,data/train/label/7.jpg
data/train/image\7\54731.jpg,data/train/label/7.jpg
data/train/image\7\54732.jpg,data/train/label/7.jpg
data/train/image\7\54734.jpg,data/train/label/7.jpg
data/train/image\7\54740.jpg,data/train/label/7.jpg
data/train/image\7\54751.jpg,data/train/label/7.jpg
data/train/image\7\54759.jpg,data/train/label/7.jpg
data/train/image\7\54760.jpg,data/train/label/7.jpg
data/train/image\7\54761.jpg,data/train/label/7.jpg
data/train/image\7\54789.jpg,data/train/label/7.jpg
data/train/image\7\54792.jpg,data/train/label/7.jpg
data/train/image\7\54818.jpg,data/train/label/7.jpg
data/train/image\7\54863.jpg,data/train/label/7.jpg
data/train/image\7\54871.jpg,data/train/label/7.jpg
data/train/image\7\54882.jpg,data/train/label/7.jpg
data/train/image\7\54887.jpg,data/train/label/7.jpg
data/train/image\7\54890.jpg,data/train/label/7.jpg
data/train/image\7\54891.jpg,data/train/label/7.jpg
data/train/image\7\54912.jpg,data/train/label/7.jpg
data/train/image\7\54917.jpg,data/train/label/7.jpg
data/train/image\7\54925.jpg,data/train/label/7.jpg
data/train/image\7\54937.jpg,data/train/label/7.jpg
data/train/image\7\54940.jpg,data/train/label/7.jpg
data/train/image\7\54957.jpg,data/train/label/7.jpg
data/train/image\7\5496.jpg,data/train/label/7.jpg
data/train/image\7\54964.jpg,data/train/label/7.jpg
data/train/image\7\54966.jpg,data/train/label/7.jpg
data/train/image\7\54971.jpg,data/train/label/7.jpg
data/train/image\7\54995.jpg,data/train/label/7.jpg
data/train/image\7\55003.jpg,data/train/label/7.jpg
data/train/image\7\55021.jpg,data/train/label/7.jpg
data/train/image\7\55034.jpg,data/train/label/7.jpg
data/train/image\7\5504.jpg,data/train/label/7.jpg
data/train/image\7\55041.jpg,data/train/label/7.jpg
data/train/image\7\55052.jpg,data/train/label/7.jpg
data/train/image\7\55059.jpg,data/train/label/7.jpg
data/train/image\7\55078.jpg,data/train/label/7.jpg
data/train/image\7\55079.jpg,data/train/label/7.jpg
data/train/image\7\55082.jpg,data/train/label/7.jpg
data/train/image\7\55084.jpg,data/train/label/7.jpg
data/train/image\7\55086.jpg,data/train/label/7.jpg
data/train/image\7\55088.jpg,data/train/label/7.jpg
data/train/image\7\55090.jpg,data/train/label/7.jpg
data/train/image\7\55094.jpg,data/train/label/7.jpg
data/train/image\7\55113.jpg,data/train/label/7.jpg
data/train/image\7\55117.jpg,data/train/label/7.jpg
data/train/image\7\55119.jpg,data/train/label/7.jpg
data/train/image\7\55147.jpg,data/train/label/7.jpg
data/train/image\7\55167.jpg,data/train/label/7.jpg
data/train/image\7\55171.jpg,data/train/label/7.jpg
data/train/image\7\55174.jpg,data/train/label/7.jpg
data/train/image\7\55180.jpg,data/train/label/7.jpg
data/train/image\7\55189.jpg,data/train/label/7.jpg
data/train/image\7\5519.jpg,data/train/label/7.jpg
data/train/image\7\55195.jpg,data/train/label/7.jpg
data/train/image\7\55205.jpg,data/train/label/7.jpg
data/train/image\7\55210.jpg,data/train/label/7.jpg
data/train/image\7\55216.jpg,data/train/label/7.jpg
data/train/image\7\55237.jpg,data/train/label/7.jpg
data/train/image\7\55238.jpg,data/train/label/7.jpg
data/train/image\7\55244.jpg,data/train/label/7.jpg
data/train/image\7\55266.jpg,data/train/label/7.jpg
data/train/image\7\55270.jpg,data/train/label/7.jpg
data/train/image\7\55276.jpg,data/train/label/7.jpg
data/train/image\7\55291.jpg,data/train/label/7.jpg
data/train/image\7\55309.jpg,data/train/label/7.jpg
data/train/image\7\55329.jpg,data/train/label/7.jpg
data/train/image\7\55344.jpg,data/train/label/7.jpg
data/train/image\7\55346.jpg,data/train/label/7.jpg
data/train/image\7\5535.jpg,data/train/label/7.jpg
data/train/image\7\55363.jpg,data/train/label/7.jpg
data/train/image\7\55365.jpg,data/train/label/7.jpg
data/train/image\7\55374.jpg,data/train/label/7.jpg
data/train/image\7\55384.jpg,data/train/label/7.jpg
data/train/image\7\5540.jpg,data/train/label/7.jpg
data/train/image\7\55409.jpg,data/train/label/7.jpg
data/train/image\7\55413.jpg,data/train/label/7.jpg
data/train/image\7\55422.jpg,data/train/label/7.jpg
data/train/image\7\55425.jpg,data/train/label/7.jpg
data/train/image\7\55426.jpg,data/train/label/7.jpg
data/train/image\7\55431.jpg,data/train/label/7.jpg
data/train/image\7\55439.jpg,data/train/label/7.jpg
data/train/image\7\55444.jpg,data/train/label/7.jpg
data/train/image\7\55446.jpg,data/train/label/7.jpg
data/train/image\7\55448.jpg,data/train/label/7.jpg
data/train/image\7\55452.jpg,data/train/label/7.jpg
data/train/image\7\5546.jpg,data/train/label/7.jpg
data/train/image\7\55466.jpg,data/train/label/7.jpg
data/train/image\7\55467.jpg,data/train/label/7.jpg
data/train/image\7\55476.jpg,data/train/label/7.jpg
data/train/image\7\55480.jpg,data/train/label/7.jpg
data/train/image\7\55486.jpg,data/train/label/7.jpg
data/train/image\7\55492.jpg,data/train/label/7.jpg
data/train/image\7\55494.jpg,data/train/label/7.jpg
data/train/image\7\55514.jpg,data/train/label/7.jpg
data/train/image\7\55517.jpg,data/train/label/7.jpg
data/train/image\7\55518.jpg,data/train/label/7.jpg
data/train/image\7\55535.jpg,data/train/label/7.jpg
data/train/image\7\55544.jpg,data/train/label/7.jpg
data/train/image\7\5555.jpg,data/train/label/7.jpg
data/train/image\7\55553.jpg,data/train/label/7.jpg
data/train/image\7\55560.jpg,data/train/label/7.jpg
data/train/image\7\55562.jpg,data/train/label/7.jpg
data/train/image\7\55603.jpg,data/train/label/7.jpg
data/train/image\7\55608.jpg,data/train/label/7.jpg
data/train/image\7\55613.jpg,data/train/label/7.jpg
data/train/image\7\5564.jpg,data/train/label/7.jpg
data/train/image\7\55647.jpg,data/train/label/7.jpg
data/train/image\7\5565.jpg,data/train/label/7.jpg
data/train/image\7\55659.jpg,data/train/label/7.jpg
data/train/image\7\55668.jpg,data/train/label/7.jpg
data/train/image\7\5568.jpg,data/train/label/7.jpg
data/train/image\7\55689.jpg,data/train/label/7.jpg
data/train/image\7\5569.jpg,data/train/label/7.jpg
data/train/image\7\55693.jpg,data/train/label/7.jpg
data/train/image\7\55699.jpg,data/train/label/7.jpg
data/train/image\7\55700.jpg,data/train/label/7.jpg
data/train/image\7\55709.jpg,data/train/label/7.jpg
data/train/image\7\55724.jpg,data/train/label/7.jpg
data/train/image\7\55735.jpg,data/train/label/7.jpg
data/train/image\7\55744.jpg,data/train/label/7.jpg
data/train/image\7\5575.jpg,data/train/label/7.jpg
data/train/image\7\55750.jpg,data/train/label/7.jpg
data/train/image\7\55756.jpg,data/train/label/7.jpg
data/train/image\7\55759.jpg,data/train/label/7.jpg
data/train/image\7\55779.jpg,data/train/label/7.jpg
data/train/image\7\5579.jpg,data/train/label/7.jpg
data/train/image\7\55799.jpg,data/train/label/7.jpg
data/train/image\7\55802.jpg,data/train/label/7.jpg
data/train/image\7\55809.jpg,data/train/label/7.jpg
data/train/image\7\55826.jpg,data/train/label/7.jpg
data/train/image\7\55829.jpg,data/train/label/7.jpg
data/train/image\7\5584.jpg,data/train/label/7.jpg
data/train/image\7\55842.jpg,data/train/label/7.jpg
data/train/image\7\55843.jpg,data/train/label/7.jpg
data/train/image\7\55848.jpg,data/train/label/7.jpg
data/train/image\7\55854.jpg,data/train/label/7.jpg
data/train/image\7\55863.jpg,data/train/label/7.jpg
data/train/image\7\55882.jpg,data/train/label/7.jpg
data/train/image\7\55885.jpg,data/train/label/7.jpg
data/train/image\7\55887.jpg,data/train/label/7.jpg
data/train/image\7\55895.jpg,data/train/label/7.jpg
data/train/image\7\55896.jpg,data/train/label/7.jpg
data/train/image\7\55915.jpg,data/train/label/7.jpg
data/train/image\7\55916.jpg,data/train/label/7.jpg
data/train/image\7\55918.jpg,data/train/label/7.jpg
data/train/image\7\55928.jpg,data/train/label/7.jpg
data/train/image\7\55934.jpg,data/train/label/7.jpg
data/train/image\7\55945.jpg,data/train/label/7.jpg
data/train/image\7\5596.jpg,data/train/label/7.jpg
data/train/image\7\55971.jpg,data/train/label/7.jpg
data/train/image\7\560.jpg,data/train/label/7.jpg
data/train/image\7\56017.jpg,data/train/label/7.jpg
data/train/image\7\56028.jpg,data/train/label/7.jpg
data/train/image\7\56030.jpg,data/train/label/7.jpg
data/train/image\7\56034.jpg,data/train/label/7.jpg
data/train/image\7\56037.jpg,data/train/label/7.jpg
data/train/image\7\56042.jpg,data/train/label/7.jpg
data/train/image\7\56052.jpg,data/train/label/7.jpg
data/train/image\7\56058.jpg,data/train/label/7.jpg
data/train/image\7\56064.jpg,data/train/label/7.jpg
data/train/image\7\56066.jpg,data/train/label/7.jpg
data/train/image\7\56074.jpg,data/train/label/7.jpg
data/train/image\7\56076.jpg,data/train/label/7.jpg
data/train/image\7\56077.jpg,data/train/label/7.jpg
data/train/image\7\56086.jpg,data/train/label/7.jpg
data/train/image\7\56095.jpg,data/train/label/7.jpg
data/train/image\7\56096.jpg,data/train/label/7.jpg
data/train/image\7\56107.jpg,data/train/label/7.jpg
data/train/image\7\56109.jpg,data/train/label/7.jpg
data/train/image\7\56111.jpg,data/train/label/7.jpg
data/train/image\7\56112.jpg,data/train/label/7.jpg
data/train/image\7\56121.jpg,data/train/label/7.jpg
data/train/image\7\56131.jpg,data/train/label/7.jpg
data/train/image\7\56132.jpg,data/train/label/7.jpg
data/train/image\7\56160.jpg,data/train/label/7.jpg
data/train/image\7\56167.jpg,data/train/label/7.jpg
data/train/image\7\56196.jpg,data/train/label/7.jpg
data/train/image\7\562.jpg,data/train/label/7.jpg
data/train/image\7\56209.jpg,data/train/label/7.jpg
data/train/image\7\56218.jpg,data/train/label/7.jpg
data/train/image\7\56220.jpg,data/train/label/7.jpg
data/train/image\7\56233.jpg,data/train/label/7.jpg
data/train/image\7\56253.jpg,data/train/label/7.jpg
data/train/image\7\5626.jpg,data/train/label/7.jpg
data/train/image\7\56266.jpg,data/train/label/7.jpg
data/train/image\7\56272.jpg,data/train/label/7.jpg
data/train/image\7\56274.jpg,data/train/label/7.jpg
data/train/image\7\56285.jpg,data/train/label/7.jpg
data/train/image\7\56287.jpg,data/train/label/7.jpg
data/train/image\7\56294.jpg,data/train/label/7.jpg
data/train/image\7\56329.jpg,data/train/label/7.jpg
data/train/image\7\56346.jpg,data/train/label/7.jpg
data/train/image\7\56354.jpg,data/train/label/7.jpg
data/train/image\7\56356.jpg,data/train/label/7.jpg
data/train/image\7\56359.jpg,data/train/label/7.jpg
data/train/image\7\56381.jpg,data/train/label/7.jpg
data/train/image\7\56382.jpg,data/train/label/7.jpg
data/train/image\7\56390.jpg,data/train/label/7.jpg
data/train/image\7\56392.jpg,data/train/label/7.jpg
data/train/image\7\56393.jpg,data/train/label/7.jpg
data/train/image\7\56410.jpg,data/train/label/7.jpg
data/train/image\7\56416.jpg,data/train/label/7.jpg
data/train/image\7\56418.jpg,data/train/label/7.jpg
data/train/image\7\56426.jpg,data/train/label/7.jpg
data/train/image\7\56432.jpg,data/train/label/7.jpg
data/train/image\7\56438.jpg,data/train/label/7.jpg
data/train/image\7\56439.jpg,data/train/label/7.jpg
data/train/image\7\56451.jpg,data/train/label/7.jpg
data/train/image\7\56453.jpg,data/train/label/7.jpg
data/train/image\7\56462.jpg,data/train/label/7.jpg
data/train/image\7\56472.jpg,data/train/label/7.jpg
data/train/image\7\56482.jpg,data/train/label/7.jpg
data/train/image\7\56483.jpg,data/train/label/7.jpg
data/train/image\7\5650.jpg,data/train/label/7.jpg
data/train/image\7\56500.jpg,data/train/label/7.jpg
data/train/image\7\56503.jpg,data/train/label/7.jpg
data/train/image\7\5651.jpg,data/train/label/7.jpg
data/train/image\7\56510.jpg,data/train/label/7.jpg
data/train/image\7\56518.jpg,data/train/label/7.jpg
data/train/image\7\5652.jpg,data/train/label/7.jpg
data/train/image\7\56521.jpg,data/train/label/7.jpg
data/train/image\7\56531.jpg,data/train/label/7.jpg
data/train/image\7\56534.jpg,data/train/label/7.jpg
data/train/image\7\56542.jpg,data/train/label/7.jpg
data/train/image\7\56543.jpg,data/train/label/7.jpg
data/train/image\7\56546.jpg,data/train/label/7.jpg
data/train/image\7\56555.jpg,data/train/label/7.jpg
data/train/image\7\56567.jpg,data/train/label/7.jpg
data/train/image\7\5657.jpg,data/train/label/7.jpg
data/train/image\7\56588.jpg,data/train/label/7.jpg
data/train/image\7\56591.jpg,data/train/label/7.jpg
data/train/image\7\56601.jpg,data/train/label/7.jpg
data/train/image\7\56604.jpg,data/train/label/7.jpg
data/train/image\7\56611.jpg,data/train/label/7.jpg
data/train/image\7\5663.jpg,data/train/label/7.jpg
data/train/image\7\56638.jpg,data/train/label/7.jpg
data/train/image\7\56640.jpg,data/train/label/7.jpg
data/train/image\7\56650.jpg,data/train/label/7.jpg
data/train/image\7\56652.jpg,data/train/label/7.jpg
data/train/image\7\56653.jpg,data/train/label/7.jpg
data/train/image\7\56670.jpg,data/train/label/7.jpg
data/train/image\7\56679.jpg,data/train/label/7.jpg
data/train/image\7\56680.jpg,data/train/label/7.jpg
data/train/image\7\56694.jpg,data/train/label/7.jpg
data/train/image\7\567.jpg,data/train/label/7.jpg
data/train/image\7\56701.jpg,data/train/label/7.jpg
data/train/image\7\56722.jpg,data/train/label/7.jpg
data/train/image\7\56729.jpg,data/train/label/7.jpg
data/train/image\7\56749.jpg,data/train/label/7.jpg
data/train/image\7\56756.jpg,data/train/label/7.jpg
data/train/image\7\5676.jpg,data/train/label/7.jpg
data/train/image\7\56769.jpg,data/train/label/7.jpg
data/train/image\7\56780.jpg,data/train/label/7.jpg
data/train/image\7\56787.jpg,data/train/label/7.jpg
data/train/image\7\56794.jpg,data/train/label/7.jpg
data/train/image\7\56798.jpg,data/train/label/7.jpg
data/train/image\7\56806.jpg,data/train/label/7.jpg
data/train/image\7\56814.jpg,data/train/label/7.jpg
data/train/image\7\56815.jpg,data/train/label/7.jpg
data/train/image\7\56816.jpg,data/train/label/7.jpg
data/train/image\7\56822.jpg,data/train/label/7.jpg
data/train/image\7\56828.jpg,data/train/label/7.jpg
data/train/image\7\56832.jpg,data/train/label/7.jpg
data/train/image\7\56837.jpg,data/train/label/7.jpg
data/train/image\7\56841.jpg,data/train/label/7.jpg
data/train/image\7\56844.jpg,data/train/label/7.jpg
data/train/image\7\56846.jpg,data/train/label/7.jpg
data/train/image\7\56850.jpg,data/train/label/7.jpg
data/train/image\7\56873.jpg,data/train/label/7.jpg
data/train/image\7\56880.jpg,data/train/label/7.jpg
data/train/image\7\56888.jpg,data/train/label/7.jpg
data/train/image\7\56892.jpg,data/train/label/7.jpg
data/train/image\7\56895.jpg,data/train/label/7.jpg
data/train/image\7\56897.jpg,data/train/label/7.jpg
data/train/image\7\56900.jpg,data/train/label/7.jpg
data/train/image\7\56909.jpg,data/train/label/7.jpg
data/train/image\7\56915.jpg,data/train/label/7.jpg
data/train/image\7\56920.jpg,data/train/label/7.jpg
data/train/image\7\56924.jpg,data/train/label/7.jpg
data/train/image\7\56931.jpg,data/train/label/7.jpg
data/train/image\7\56932.jpg,data/train/label/7.jpg
data/train/image\7\56983.jpg,data/train/label/7.jpg
data/train/image\7\56992.jpg,data/train/label/7.jpg
data/train/image\7\57017.jpg,data/train/label/7.jpg
data/train/image\7\57032.jpg,data/train/label/7.jpg
data/train/image\7\57044.jpg,data/train/label/7.jpg
data/train/image\7\57048.jpg,data/train/label/7.jpg
data/train/image\7\57063.jpg,data/train/label/7.jpg
data/train/image\7\57066.jpg,data/train/label/7.jpg
data/train/image\7\57071.jpg,data/train/label/7.jpg
data/train/image\7\57074.jpg,data/train/label/7.jpg
data/train/image\7\57078.jpg,data/train/label/7.jpg
data/train/image\7\57083.jpg,data/train/label/7.jpg
data/train/image\7\57097.jpg,data/train/label/7.jpg
data/train/image\7\57098.jpg,data/train/label/7.jpg
data/train/image\7\57099.jpg,data/train/label/7.jpg
data/train/image\7\57110.jpg,data/train/label/7.jpg
data/train/image\7\57119.jpg,data/train/label/7.jpg
data/train/image\7\57134.jpg,data/train/label/7.jpg
data/train/image\7\57137.jpg,data/train/label/7.jpg
data/train/image\7\57150.jpg,data/train/label/7.jpg
data/train/image\7\5716.jpg,data/train/label/7.jpg
data/train/image\7\57177.jpg,data/train/label/7.jpg
data/train/image\7\57178.jpg,data/train/label/7.jpg
data/train/image\7\57181.jpg,data/train/label/7.jpg
data/train/image\7\57188.jpg,data/train/label/7.jpg
data/train/image\7\57196.jpg,data/train/label/7.jpg
data/train/image\7\57204.jpg,data/train/label/7.jpg
data/train/image\7\57215.jpg,data/train/label/7.jpg
data/train/image\7\5723.jpg,data/train/label/7.jpg
data/train/image\7\57230.jpg,data/train/label/7.jpg
data/train/image\7\57235.jpg,data/train/label/7.jpg
data/train/image\7\57255.jpg,data/train/label/7.jpg
data/train/image\7\57280.jpg,data/train/label/7.jpg
data/train/image\7\57282.jpg,data/train/label/7.jpg
data/train/image\7\57285.jpg,data/train/label/7.jpg
data/train/image\7\57286.jpg,data/train/label/7.jpg
data/train/image\7\57292.jpg,data/train/label/7.jpg
data/train/image\7\57323.jpg,data/train/label/7.jpg
data/train/image\7\57325.jpg,data/train/label/7.jpg
data/train/image\7\57334.jpg,data/train/label/7.jpg
data/train/image\7\57337.jpg,data/train/label/7.jpg
data/train/image\7\57344.jpg,data/train/label/7.jpg
data/train/image\7\57350.jpg,data/train/label/7.jpg
data/train/image\7\57357.jpg,data/train/label/7.jpg
data/train/image\7\57365.jpg,data/train/label/7.jpg
data/train/image\7\57367.jpg,data/train/label/7.jpg
data/train/image\7\57372.jpg,data/train/label/7.jpg
data/train/image\7\57376.jpg,data/train/label/7.jpg
data/train/image\7\57380.jpg,data/train/label/7.jpg
data/train/image\7\57386.jpg,data/train/label/7.jpg
data/train/image\7\57405.jpg,data/train/label/7.jpg
data/train/image\7\5741.jpg,data/train/label/7.jpg
data/train/image\7\57414.jpg,data/train/label/7.jpg
data/train/image\7\57429.jpg,data/train/label/7.jpg
data/train/image\7\57431.jpg,data/train/label/7.jpg
data/train/image\7\57445.jpg,data/train/label/7.jpg
data/train/image\7\57458.jpg,data/train/label/7.jpg
data/train/image\7\57465.jpg,data/train/label/7.jpg
data/train/image\7\57479.jpg,data/train/label/7.jpg
data/train/image\7\57485.jpg,data/train/label/7.jpg
data/train/image\7\57502.jpg,data/train/label/7.jpg
data/train/image\7\57504.jpg,data/train/label/7.jpg
data/train/image\7\57512.jpg,data/train/label/7.jpg
data/train/image\7\57526.jpg,data/train/label/7.jpg
data/train/image\7\57534.jpg,data/train/label/7.jpg
data/train/image\7\57535.jpg,data/train/label/7.jpg
data/train/image\7\5754.jpg,data/train/label/7.jpg
data/train/image\7\57540.jpg,data/train/label/7.jpg
data/train/image\7\57541.jpg,data/train/label/7.jpg
data/train/image\7\57546.jpg,data/train/label/7.jpg
data/train/image\7\57547.jpg,data/train/label/7.jpg
data/train/image\7\57549.jpg,data/train/label/7.jpg
data/train/image\7\57550.jpg,data/train/label/7.jpg
data/train/image\7\57555.jpg,data/train/label/7.jpg
data/train/image\7\57556.jpg,data/train/label/7.jpg
data/train/image\7\57560.jpg,data/train/label/7.jpg
data/train/image\7\57564.jpg,data/train/label/7.jpg
data/train/image\7\57570.jpg,data/train/label/7.jpg
data/train/image\7\57572.jpg,data/train/label/7.jpg
data/train/image\7\57576.jpg,data/train/label/7.jpg
data/train/image\7\57581.jpg,data/train/label/7.jpg
data/train/image\7\57600.jpg,data/train/label/7.jpg
data/train/image\7\57609.jpg,data/train/label/7.jpg
data/train/image\7\5761.jpg,data/train/label/7.jpg
data/train/image\7\57621.jpg,data/train/label/7.jpg
