Image,Label
data/train/image\8\51576.jpg,data/train/label/8.jpg
data/train/image\8\51588.jpg,data/train/label/8.jpg
data/train/image\8\51601.jpg,data/train/label/8.jpg
data/train/image\8\51611.jpg,data/train/label/8.jpg
data/train/image\8\51612.jpg,data/train/label/8.jpg
data/train/image\8\51615.jpg,data/train/label/8.jpg
data/train/image\8\5163.jpg,data/train/label/8.jpg
data/train/image\8\51645.jpg,data/train/label/8.jpg
data/train/image\8\51656.jpg,data/train/label/8.jpg
data/train/image\8\51665.jpg,data/train/label/8.jpg
data/train/image\8\51668.jpg,data/train/label/8.jpg
data/train/image\8\51670.jpg,data/train/label/8.jpg
data/train/image\8\517.jpg,data/train/label/8.jpg
data/train/image\8\5170.jpg,data/train/label/8.jpg
data/train/image\8\51705.jpg,data/train/label/8.jpg
data/train/image\8\51709.jpg,data/train/label/8.jpg
data/train/image\8\51715.jpg,data/train/label/8.jpg
data/train/image\8\51720.jpg,data/train/label/8.jpg
data/train/image\8\51725.jpg,data/train/label/8.jpg
data/train/image\8\51732.jpg,data/train/label/8.jpg
data/train/image\8\51746.jpg,data/train/label/8.jpg
data/train/image\8\51747.jpg,data/train/label/8.jpg
data/train/image\8\51754.jpg,data/train/label/8.jpg
data/train/image\8\51769.jpg,data/train/label/8.jpg
data/train/image\8\51773.jpg,data/train/label/8.jpg
data/train/image\8\51785.jpg,data/train/label/8.jpg
data/train/image\8\51803.jpg,data/train/label/8.jpg
data/train/image\8\5183.jpg,data/train/label/8.jpg
data/train/image\8\51830.jpg,data/train/label/8.jpg
data/train/image\8\51841.jpg,data/train/label/8.jpg
data/train/image\8\51846.jpg,data/train/label/8.jpg
data/train/image\8\51850.jpg,data/train/label/8.jpg
data/train/image\8\51861.jpg,data/train/label/8.jpg
data/train/image\8\51864.jpg,data/train/label/8.jpg
data/train/image\8\51878.jpg,data/train/label/8.jpg
data/train/image\8\51880.jpg,data/train/label/8.jpg
data/train/image\8\51881.jpg,data/train/label/8.jpg
data/train/image\8\51891.jpg,data/train/label/8.jpg
data/train/image\8\51897.jpg,data/train/label/8.jpg
data/train/image\8\51899.jpg,data/train/label/8.jpg
data/train/image\8\51904.jpg,data/train/label/8.jpg
data/train/image\8\51906.jpg,data/train/label/8.jpg
data/train/image\8\51907.jpg,data/train/label/8.jpg
data/train/image\8\51933.jpg,data/train/label/8.jpg
data/train/image\8\51943.jpg,data/train/label/8.jpg
data/train/image\8\51948.jpg,data/train/label/8.jpg
data/train/image\8\51954.jpg,data/train/label/8.jpg
data/train/image\8\51964.jpg,data/train/label/8.jpg
data/train/image\8\51968.jpg,data/train/label/8.jpg
data/train/image\8\51969.jpg,data/train/label/8.jpg
data/train/image\8\5199.jpg,data/train/label/8.jpg
data/train/image\8\5200.jpg,data/train/label/8.jpg
data/train/image\8\52012.jpg,data/train/label/8.jpg
data/train/image\8\52033.jpg,data/train/label/8.jpg
data/train/image\8\52037.jpg,data/train/label/8.jpg
data/train/image\8\52044.jpg,data/train/label/8.jpg
data/train/image\8\5205.jpg,data/train/label/8.jpg
data/train/image\8\52050.jpg,data/train/label/8.jpg
data/train/image\8\52067.jpg,data/train/label/8.jpg
data/train/image\8\52070.jpg,data/train/label/8.jpg
data/train/image\8\52072.jpg,data/train/label/8.jpg
data/train/image\8\52080.jpg,data/train/label/8.jpg
data/train/image\8\52090.jpg,data/train/label/8.jpg
data/train/image\8\52091.jpg,data/train/label/8.jpg
data/train/image\8\52115.jpg,data/train/label/8.jpg
data/train/image\8\5215.jpg,data/train/label/8.jpg
data/train/image\8\52157.jpg,data/train/label/8.jpg
data/train/image\8\52159.jpg,data/train/label/8.jpg
data/train/image\8\52171.jpg,data/train/label/8.jpg
data/train/image\8\5220.jpg,data/train/label/8.jpg
data/train/image\8\52201.jpg,data/train/label/8.jpg
data/train/image\8\52218.jpg,data/train/label/8.jpg
data/train/image\8\52219.jpg,data/train/label/8.jpg
data/train/image\8\52237.jpg,data/train/label/8.jpg
data/train/image\8\52241.jpg,data/train/label/8.jpg
data/train/image\8\52250.jpg,data/train/label/8.jpg
data/train/image\8\52280.jpg,data/train/label/8.jpg
data/train/image\8\52283.jpg,data/train/label/8.jpg
data/train/image\8\52285.jpg,data/train/label/8.jpg
data/train/image\8\52290.jpg,data/train/label/8.jpg
data/train/image\8\52292.jpg,data/train/label/8.jpg
data/train/image\8\52296.jpg,data/train/label/8.jpg
data/train/image\8\52303.jpg,data/train/label/8.jpg
data/train/image\8\52306.jpg,data/train/label/8.jpg
data/train/image\8\52329.jpg,data/train/label/8.jpg
data/train/image\8\52349.jpg,data/train/label/8.jpg
data/train/image\8\52352.jpg,data/train/label/8.jpg
data/train/image\8\52389.jpg,data/train/label/8.jpg
data/train/image\8\52390.jpg,data/train/label/8.jpg
data/train/image\8\52398.jpg,data/train/label/8.jpg
data/train/image\8\52401.jpg,data/train/label/8.jpg
data/train/image\8\52425.jpg,data/train/label/8.jpg
data/train/image\8\5243.jpg,data/train/label/8.jpg
data/train/image\8\52430.jpg,data/train/label/8.jpg
data/train/image\8\52445.jpg,data/train/label/8.jpg
data/train/image\8\52465.jpg,data/train/label/8.jpg
data/train/image\8\52468.jpg,data/train/label/8.jpg
data/train/image\8\52469.jpg,data/train/label/8.jpg
data/train/image\8\5248.jpg,data/train/label/8.jpg
data/train/image\8\52483.jpg,data/train/label/8.jpg
data/train/image\8\52485.jpg,data/train/label/8.jpg
data/train/image\8\52493.jpg,data/train/label/8.jpg
data/train/image\8\52496.jpg,data/train/label/8.jpg
data/train/image\8\52511.jpg,data/train/label/8.jpg
data/train/image\8\52523.jpg,data/train/label/8.jpg
data/train/image\8\52533.jpg,data/train/label/8.jpg
data/train/image\8\52536.jpg,data/train/label/8.jpg
data/train/image\8\52567.jpg,data/train/label/8.jpg
data/train/image\8\5257.jpg,data/train/label/8.jpg
data/train/image\8\52573.jpg,data/train/label/8.jpg
data/train/image\8\52583.jpg,data/train/label/8.jpg
data/train/image\8\52592.jpg,data/train/label/8.jpg
data/train/image\8\52612.jpg,data/train/label/8.jpg
data/train/image\8\5263.jpg,data/train/label/8.jpg
data/train/image\8\52632.jpg,data/train/label/8.jpg
data/train/image\8\52662.jpg,data/train/label/8.jpg
data/train/image\8\52671.jpg,data/train/label/8.jpg
data/train/image\8\52689.jpg,data/train/label/8.jpg
data/train/image\8\52699.jpg,data/train/label/8.jpg
data/train/image\8\52711.jpg,data/train/label/8.jpg
data/train/image\8\52719.jpg,data/train/label/8.jpg
data/train/image\8\52722.jpg,data/train/label/8.jpg
data/train/image\8\52733.jpg,data/train/label/8.jpg
data/train/image\8\52746.jpg,data/train/label/8.jpg
data/train/image\8\52764.jpg,data/train/label/8.jpg
data/train/image\8\52775.jpg,data/train/label/8.jpg
data/train/image\8\52783.jpg,data/train/label/8.jpg
data/train/image\8\528.jpg,data/train/label/8.jpg
data/train/image\8\52808.jpg,data/train/label/8.jpg
data/train/image\8\5281.jpg,data/train/label/8.jpg
data/train/image\8\52830.jpg,data/train/label/8.jpg
data/train/image\8\52848.jpg,data/train/label/8.jpg
data/train/image\8\52860.jpg,data/train/label/8.jpg
data/train/image\8\52862.jpg,data/train/label/8.jpg
data/train/image\8\52863.jpg,data/train/label/8.jpg
data/train/image\8\52881.jpg,data/train/label/8.jpg
data/train/image\8\52884.jpg,data/train/label/8.jpg
data/train/image\8\52890.jpg,data/train/label/8.jpg
data/train/image\8\52892.jpg,data/train/label/8.jpg
data/train/image\8\52900.jpg,data/train/label/8.jpg
data/train/image\8\52901.jpg,data/train/label/8.jpg
data/train/image\8\52905.jpg,data/train/label/8.jpg
data/train/image\8\52913.jpg,data/train/label/8.jpg
data/train/image\8\52932.jpg,data/train/label/8.jpg
data/train/image\8\52933.jpg,data/train/label/8.jpg
data/train/image\8\52944.jpg,data/train/label/8.jpg
data/train/image\8\52950.jpg,data/train/label/8.jpg
data/train/image\8\52954.jpg,data/train/label/8.jpg
data/train/image\8\5296.jpg,data/train/label/8.jpg
data/train/image\8\52968.jpg,data/train/label/8.jpg
data/train/image\8\52980.jpg,data/train/label/8.jpg
data/train/image\8\52983.jpg,data/train/label/8.jpg
data/train/image\8\5299.jpg,data/train/label/8.jpg
data/train/image\8\53002.jpg,data/train/label/8.jpg
data/train/image\8\53006.jpg,data/train/label/8.jpg
data/train/image\8\53011.jpg,data/train/label/8.jpg
data/train/image\8\53028.jpg,data/train/label/8.jpg
data/train/image\8\53036.jpg,data/train/label/8.jpg
data/train/image\8\53043.jpg,data/train/label/8.jpg
data/train/image\8\53061.jpg,data/train/label/8.jpg
data/train/image\8\53064.jpg,data/train/label/8.jpg
data/train/image\8\53065.jpg,data/train/label/8.jpg
data/train/image\8\53071.jpg,data/train/label/8.jpg
data/train/image\8\53079.jpg,data/train/label/8.jpg
data/train/image\8\53082.jpg,data/train/label/8.jpg
data/train/image\8\53090.jpg,data/train/label/8.jpg
data/train/image\8\53092.jpg,data/train/label/8.jpg
data/train/image\8\53099.jpg,data/train/label/8.jpg
data/train/image\8\53110.jpg,data/train/label/8.jpg
data/train/image\8\53112.jpg,data/train/label/8.jpg
data/train/image\8\53115.jpg,data/train/label/8.jpg
data/train/image\8\53128.jpg,data/train/label/8.jpg
data/train/image\8\53131.jpg,data/train/label/8.jpg
data/train/image\8\53133.jpg,data/train/label/8.jpg
data/train/image\8\53150.jpg,data/train/label/8.jpg
data/train/image\8\53155.jpg,data/train/label/8.jpg
data/train/image\8\53161.jpg,data/train/label/8.jpg
data/train/image\8\53170.jpg,data/train/label/8.jpg
data/train/image\8\53181.jpg,data/train/label/8.jpg
data/train/image\8\53184.jpg,data/train/label/8.jpg
data/train/image\8\53186.jpg,data/train/label/8.jpg
data/train/image\8\53191.jpg,data/train/label/8.jpg
data/train/image\8\532.jpg,data/train/label/8.jpg
data/train/image\8\53203.jpg,data/train/label/8.jpg
data/train/image\8\53208.jpg,data/train/label/8.jpg
data/train/image\8\53235.jpg,data/train/label/8.jpg
data/train/image\8\53236.jpg,data/train/label/8.jpg
data/train/image\8\53240.jpg,data/train/label/8.jpg
data/train/image\8\53248.jpg,data/train/label/8.jpg
data/train/image\8\53271.jpg,data/train/label/8.jpg
data/train/image\8\53281.jpg,data/train/label/8.jpg
data/train/image\8\53285.jpg,data/train/label/8.jpg
data/train/image\8\53286.jpg,data/train/label/8.jpg
data/train/image\8\53294.jpg,data/train/label/8.jpg
data/train/image\8\53312.jpg,data/train/label/8.jpg
data/train/image\8\53315.jpg,data/train/label/8.jpg
data/train/image\8\5333.jpg,data/train/label/8.jpg
data/train/image\8\53335.jpg,data/train/label/8.jpg
data/train/image\8\5335.jpg,data/train/label/8.jpg
data/train/image\8\5338.jpg,data/train/label/8.jpg
data/train/image\8\53400.jpg,data/train/label/8.jpg
data/train/image\8\53417.jpg,data/train/label/8.jpg
data/train/image\8\53420.jpg,data/train/label/8.jpg
data/train/image\8\5343.jpg,data/train/label/8.jpg
data/train/image\8\53440.jpg,data/train/label/8.jpg
data/train/image\8\53445.jpg,data/train/label/8.jpg
data/train/image\8\5346.jpg,data/train/label/8.jpg
data/train/image\8\53462.jpg,data/train/label/8.jpg
data/train/image\8\53464.jpg,data/train/label/8.jpg
data/train/image\8\5348.jpg,data/train/label/8.jpg
data/train/image\8\53485.jpg,data/train/label/8.jpg
data/train/image\8\53486.jpg,data/train/label/8.jpg
data/train/image\8\53506.jpg,data/train/label/8.jpg
data/train/image\8\53508.jpg,data/train/label/8.jpg
data/train/image\8\53513.jpg,data/train/label/8.jpg
data/train/image\8\53517.jpg,data/train/label/8.jpg
data/train/image\8\53520.jpg,data/train/label/8.jpg
data/train/image\8\53556.jpg,data/train/label/8.jpg
data/train/image\8\53569.jpg,data/train/label/8.jpg
data/train/image\8\53574.jpg,data/train/label/8.jpg
data/train/image\8\53580.jpg,data/train/label/8.jpg
data/train/image\8\5360.jpg,data/train/label/8.jpg
data/train/image\8\53605.jpg,data/train/label/8.jpg
data/train/image\8\53636.jpg,data/train/label/8.jpg
data/train/image\8\53640.jpg,data/train/label/8.jpg
data/train/image\8\53648.jpg,data/train/label/8.jpg
data/train/image\8\53651.jpg,data/train/label/8.jpg
data/train/image\8\53653.jpg,data/train/label/8.jpg
data/train/image\8\53659.jpg,data/train/label/8.jpg
data/train/image\8\53660.jpg,data/train/label/8.jpg
data/train/image\8\53663.jpg,data/train/label/8.jpg
data/train/image\8\53672.jpg,data/train/label/8.jpg
data/train/image\8\53681.jpg,data/train/label/8.jpg
data/train/image\8\53686.jpg,data/train/label/8.jpg
data/train/image\8\5369.jpg,data/train/label/8.jpg
data/train/image\8\53701.jpg,data/train/label/8.jpg
data/train/image\8\5372.jpg,data/train/label/8.jpg
data/train/image\8\53721.jpg,data/train/label/8.jpg
data/train/image\8\53728.jpg,data/train/label/8.jpg
data/train/image\8\53730.jpg,data/train/label/8.jpg
data/train/image\8\53737.jpg,data/train/label/8.jpg
data/train/image\8\53743.jpg,data/train/label/8.jpg
data/train/image\8\53745.jpg,data/train/label/8.jpg
data/train/image\8\53756.jpg,data/train/label/8.jpg
data/train/image\8\5376.jpg,data/train/label/8.jpg
data/train/image\8\53765.jpg,data/train/label/8.jpg
data/train/image\8\53774.jpg,data/train/label/8.jpg
data/train/image\8\53782.jpg,data/train/label/8.jpg
data/train/image\8\53786.jpg,data/train/label/8.jpg
data/train/image\8\53806.jpg,data/train/label/8.jpg
data/train/image\8\53809.jpg,data/train/label/8.jpg
data/train/image\8\53811.jpg,data/train/label/8.jpg
data/train/image\8\53817.jpg,data/train/label/8.jpg
data/train/image\8\53848.jpg,data/train/label/8.jpg
data/train/image\8\53854.jpg,data/train/label/8.jpg
data/train/image\8\53860.jpg,data/train/label/8.jpg
data/train/image\8\53864.jpg,data/train/label/8.jpg
data/train/image\8\53865.jpg,data/train/label/8.jpg
data/train/image\8\53872.jpg,data/train/label/8.jpg
data/train/image\8\53885.jpg,data/train/label/8.jpg
data/train/image\8\5389.jpg,data/train/label/8.jpg
data/train/image\8\539.jpg,data/train/label/8.jpg
data/train/image\8\53906.jpg,data/train/label/8.jpg
data/train/image\8\53913.jpg,data/train/label/8.jpg
data/train/image\8\53933.jpg,data/train/label/8.jpg
data/train/image\8\5394.jpg,data/train/label/8.jpg
data/train/image\8\53952.jpg,data/train/label/8.jpg
data/train/image\8\53953.jpg,data/train/label/8.jpg
data/train/image\8\53970.jpg,data/train/label/8.jpg
data/train/image\8\53979.jpg,data/train/label/8.jpg
data/train/image\8\53996.jpg,data/train/label/8.jpg
data/train/image\8\53997.jpg,data/train/label/8.jpg
data/train/image\8\53999.jpg,data/train/label/8.jpg
data/train/image\8\54006.jpg,data/train/label/8.jpg
data/train/image\8\54030.jpg,data/train/label/8.jpg
data/train/image\8\54034.jpg,data/train/label/8.jpg
data/train/image\8\54040.jpg,data/train/label/8.jpg
data/train/image\8\54047.jpg,data/train/label/8.jpg
data/train/image\8\54054.jpg,data/train/label/8.jpg
data/train/image\8\54056.jpg,data/train/label/8.jpg
data/train/image\8\54082.jpg,data/train/label/8.jpg
data/train/image\8\5409.jpg,data/train/label/8.jpg
data/train/image\8\54093.jpg,data/train/label/8.jpg
data/train/image\8\54117.jpg,data/train/label/8.jpg
data/train/image\8\54120.jpg,data/train/label/8.jpg
data/train/image\8\54132.jpg,data/train/label/8.jpg
data/train/image\8\54136.jpg,data/train/label/8.jpg
data/train/image\8\54137.jpg,data/train/label/8.jpg
data/train/image\8\54157.jpg,data/train/label/8.jpg
data/train/image\8\54162.jpg,data/train/label/8.jpg
data/train/image\8\54163.jpg,data/train/label/8.jpg
data/train/image\8\54178.jpg,data/train/label/8.jpg
data/train/image\8\5418.jpg,data/train/label/8.jpg
data/train/image\8\54180.jpg,data/train/label/8.jpg
data/train/image\8\54185.jpg,data/train/label/8.jpg
data/train/image\8\54190.jpg,data/train/label/8.jpg
data/train/image\8\54192.jpg,data/train/label/8.jpg
data/train/image\8\54195.jpg,data/train/label/8.jpg
data/train/image\8\54198.jpg,data/train/label/8.jpg
data/train/image\8\54216.jpg,data/train/label/8.jpg
data/train/image\8\54217.jpg,data/train/label/8.jpg
data/train/image\8\54226.jpg,data/train/label/8.jpg
data/train/image\8\54231.jpg,data/train/label/8.jpg
data/train/image\8\54243.jpg,data/train/label/8.jpg
data/train/image\8\54268.jpg,data/train/label/8.jpg
data/train/image\8\54280.jpg,data/train/label/8.jpg
data/train/image\8\54295.jpg,data/train/label/8.jpg
data/train/image\8\5430.jpg,data/train/label/8.jpg
data/train/image\8\54308.jpg,data/train/label/8.jpg
data/train/image\8\5431.jpg,data/train/label/8.jpg
data/train/image\8\54327.jpg,data/train/label/8.jpg
data/train/image\8\54336.jpg,data/train/label/8.jpg
data/train/image\8\54337.jpg,data/train/label/8.jpg
data/train/image\8\54341.jpg,data/train/label/8.jpg
data/train/image\8\54344.jpg,data/train/label/8.jpg
data/train/image\8\54346.jpg,data/train/label/8.jpg
data/train/image\8\5435.jpg,data/train/label/8.jpg
data/train/image\8\54352.jpg,data/train/label/8.jpg
data/train/image\8\54362.jpg,data/train/label/8.jpg
data/train/image\8\54367.jpg,data/train/label/8.jpg
data/train/image\8\54387.jpg,data/train/label/8.jpg
data/train/image\8\54394.jpg,data/train/label/8.jpg
data/train/image\8\54407.jpg,data/train/label/8.jpg
data/train/image\8\54423.jpg,data/train/label/8.jpg
data/train/image\8\54437.jpg,data/train/label/8.jpg
data/train/image\8\54450.jpg,data/train/label/8.jpg
data/train/image\8\54463.jpg,data/train/label/8.jpg
data/train/image\8\54469.jpg,data/train/label/8.jpg
data/train/image\8\54471.jpg,data/train/label/8.jpg
data/train/image\8\54488.jpg,data/train/label/8.jpg
data/train/image\8\54492.jpg,data/train/label/8.jpg
data/train/image\8\54495.jpg,data/train/label/8.jpg
data/train/image\8\54498.jpg,data/train/label/8.jpg
data/train/image\8\545.jpg,data/train/label/8.jpg
data/train/image\8\54505.jpg,data/train/label/8.jpg
data/train/image\8\54550.jpg,data/train/label/8.jpg
data/train/image\8\54554.jpg,data/train/label/8.jpg
data/train/image\8\54564.jpg,data/train/label/8.jpg
data/train/image\8\54569.jpg,data/train/label/8.jpg
data/train/image\8\54585.jpg,data/train/label/8.jpg
data/train/image\8\54590.jpg,data/train/label/8.jpg
data/train/image\8\54593.jpg,data/train/label/8.jpg
data/train/image\8\54594.jpg,data/train/label/8.jpg
data/train/image\8\54596.jpg,data/train/label/8.jpg
data/train/image\8\5460.jpg,data/train/label/8.jpg
data/train/image\8\54612.jpg,data/train/label/8.jpg
data/train/image\8\54624.jpg,data/train/label/8.jpg
data/train/image\8\54625.jpg,data/train/label/8.jpg
data/train/image\8\54626.jpg,data/train/label/8.jpg
data/train/image\8\5463.jpg,data/train/label/8.jpg
data/train/image\8\54636.jpg,data/train/label/8.jpg
data/train/image\8\54645.jpg,data/train/label/8.jpg
data/train/image\8\54654.jpg,data/train/label/8.jpg
data/train/image\8\54656.jpg,data/train/label/8.jpg
data/train/image\8\54665.jpg,data/train/label/8.jpg
data/train/image\8\54684.jpg,data/train/label/8.jpg
data/train/image\8\54701.jpg,data/train/label/8.jpg
data/train/image\8\54705.jpg,data/train/label/8.jpg
data/train/image\8\54712.jpg,data/train/label/8.jpg
data/train/image\8\54725.jpg,data/train/label/8.jpg
data/train/image\8\54726.jpg,data/train/label/8.jpg
data/train/image\8\5474.jpg,data/train/label/8.jpg
data/train/image\8\54741.jpg,data/train/label/8.jpg
data/train/image\8\54747.jpg,data/train/label/8.jpg
data/train/image\8\54749.jpg,data/train/label/8.jpg
data/train/image\8\54757.jpg,data/train/label/8.jpg
data/train/image\8\5476.jpg,data/train/label/8.jpg
data/train/image\8\54787.jpg,data/train/label/8.jpg
data/train/image\8\54821.jpg,data/train/label/8.jpg
data/train/image\8\54842.jpg,data/train/label/8.jpg
data/train/image\8\54846.jpg,data/train/label/8.jpg
data/train/image\8\54870.jpg,data/train/label/8.jpg
data/train/image\8\54884.jpg,data/train/label/8.jpg
data/train/image\8\54889.jpg,data/train/label/8.jpg
data/train/image\8\54896.jpg,data/train/label/8.jpg
data/train/image\8\54909.jpg,data/train/label/8.jpg
data/train/image\8\54916.jpg,data/train/label/8.jpg
data/train/image\8\54919.jpg,data/train/label/8.jpg
data/train/image\8\54920.jpg,data/train/label/8.jpg
data/train/image\8\54926.jpg,data/train/label/8.jpg
data/train/image\8\54935.jpg,data/train/label/8.jpg
data/train/image\8\54950.jpg,data/train/label/8.jpg
data/train/image\8\54954.jpg,data/train/label/8.jpg
data/train/image\8\54958.jpg,data/train/label/8.jpg
data/train/image\8\54986.jpg,data/train/label/8.jpg
data/train/image\8\54990.jpg,data/train/label/8.jpg
data/train/image\8\55.jpg,data/train/label/8.jpg
data/train/image\8\55002.jpg,data/train/label/8.jpg
data/train/image\8\55015.jpg,data/train/label/8.jpg
data/train/image\8\55020.jpg,data/train/label/8.jpg
data/train/image\8\55022.jpg,data/train/label/8.jpg
data/train/image\8\55026.jpg,data/train/label/8.jpg
data/train/image\8\55043.jpg,data/train/label/8.jpg
data/train/image\8\55061.jpg,data/train/label/8.jpg
data/train/image\8\55081.jpg,data/train/label/8.jpg
data/train/image\8\55107.jpg,data/train/label/8.jpg
data/train/image\8\55118.jpg,data/train/label/8.jpg
data/train/image\8\55122.jpg,data/train/label/8.jpg
data/train/image\8\55128.jpg,data/train/label/8.jpg
data/train/image\8\55132.jpg,data/train/label/8.jpg
data/train/image\8\55145.jpg,data/train/label/8.jpg
data/train/image\8\55146.jpg,data/train/label/8.jpg
data/train/image\8\55153.jpg,data/train/label/8.jpg
data/train/image\8\55156.jpg,data/train/label/8.jpg
data/train/image\8\55163.jpg,data/train/label/8.jpg
data/train/image\8\55165.jpg,data/train/label/8.jpg
data/train/image\8\55182.jpg,data/train/label/8.jpg
data/train/image\8\55192.jpg,data/train/label/8.jpg
data/train/image\8\5521.jpg,data/train/label/8.jpg
data/train/image\8\55211.jpg,data/train/label/8.jpg
data/train/image\8\55218.jpg,data/train/label/8.jpg
data/train/image\8\55221.jpg,data/train/label/8.jpg
data/train/image\8\55234.jpg,data/train/label/8.jpg
data/train/image\8\55241.jpg,data/train/label/8.jpg
data/train/image\8\55250.jpg,data/train/label/8.jpg
data/train/image\8\55256.jpg,data/train/label/8.jpg
data/train/image\8\55263.jpg,data/train/label/8.jpg
data/train/image\8\55264.jpg,data/train/label/8.jpg
data/train/image\8\55268.jpg,data/train/label/8.jpg
data/train/image\8\55269.jpg,data/train/label/8.jpg
data/train/image\8\55272.jpg,data/train/label/8.jpg
data/train/image\8\55284.jpg,data/train/label/8.jpg
data/train/image\8\55293.jpg,data/train/label/8.jpg
data/train/image\8\55311.jpg,data/train/label/8.jpg
data/train/image\8\55330.jpg,data/train/label/8.jpg
data/train/image\8\55331.jpg,data/train/label/8.jpg
data/train/image\8\5534.jpg,data/train/label/8.jpg
data/train/image\8\55357.jpg,data/train/label/8.jpg
data/train/image\8\5536.jpg,data/train/label/8.jpg
data/train/image\8\55368.jpg,data/train/label/8.jpg
data/train/image\8\5537.jpg,data/train/label/8.jpg
data/train/image\8\55392.jpg,data/train/label/8.jpg
data/train/image\8\55395.jpg,data/train/label/8.jpg
data/train/image\8\55405.jpg,data/train/label/8.jpg
data/train/image\8\55407.jpg,data/train/label/8.jpg
data/train/image\8\55430.jpg,data/train/label/8.jpg
data/train/image\8\55436.jpg,data/train/label/8.jpg
data/train/image\8\55438.jpg,data/train/label/8.jpg
data/train/image\8\55445.jpg,data/train/label/8.jpg
data/train/image\8\55451.jpg,data/train/label/8.jpg
data/train/image\8\55462.jpg,data/train/label/8.jpg
data/train/image\8\55471.jpg,data/train/label/8.jpg
data/train/image\8\5548.jpg,data/train/label/8.jpg
data/train/image\8\55491.jpg,data/train/label/8.jpg
data/train/image\8\55497.jpg,data/train/label/8.jpg
data/train/image\8\55519.jpg,data/train/label/8.jpg
data/train/image\8\55530.jpg,data/train/label/8.jpg
data/train/image\8\55534.jpg,data/train/label/8.jpg
data/train/image\8\55537.jpg,data/train/label/8.jpg
data/train/image\8\55555.jpg,data/train/label/8.jpg
data/train/image\8\55557.jpg,data/train/label/8.jpg
data/train/image\8\5557.jpg,data/train/label/8.jpg
data/train/image\8\55578.jpg,data/train/label/8.jpg
data/train/image\8\55581.jpg,data/train/label/8.jpg
data/train/image\8\55586.jpg,data/train/label/8.jpg
data/train/image\8\55604.jpg,data/train/label/8.jpg
data/train/image\8\55606.jpg,data/train/label/8.jpg
data/train/image\8\55610.jpg,data/train/label/8.jpg
data/train/image\8\55611.jpg,data/train/label/8.jpg
data/train/image\8\55614.jpg,data/train/label/8.jpg
data/train/image\8\55618.jpg,data/train/label/8.jpg
data/train/image\8\55619.jpg,data/train/label/8.jpg
data/train/image\8\55620.jpg,data/train/label/8.jpg
data/train/image\8\55623.jpg,data/train/label/8.jpg
data/train/image\8\55632.jpg,data/train/label/8.jpg
data/train/image\8\55650.jpg,data/train/label/8.jpg
data/train/image\8\55674.jpg,data/train/label/8.jpg
data/train/image\8\55683.jpg,data/train/label/8.jpg
data/train/image\8\55695.jpg,data/train/label/8.jpg
data/train/image\8\55696.jpg,data/train/label/8.jpg
data/train/image\8\55697.jpg,data/train/label/8.jpg
data/train/image\8\55706.jpg,data/train/label/8.jpg
data/train/image\8\55733.jpg,data/train/label/8.jpg
data/train/image\8\5574.jpg,data/train/label/8.jpg
data/train/image\8\55741.jpg,data/train/label/8.jpg
data/train/image\8\55761.jpg,data/train/label/8.jpg
data/train/image\8\55762.jpg,data/train/label/8.jpg
data/train/image\8\55764.jpg,data/train/label/8.jpg
data/train/image\8\55766.jpg,data/train/label/8.jpg
data/train/image\8\55772.jpg,data/train/label/8.jpg
data/train/image\8\55781.jpg,data/train/label/8.jpg
data/train/image\8\55790.jpg,data/train/label/8.jpg
data/train/image\8\55801.jpg,data/train/label/8.jpg
data/train/image\8\55807.jpg,data/train/label/8.jpg
data/train/image\8\55811.jpg,data/train/label/8.jpg
data/train/image\8\55852.jpg,data/train/label/8.jpg
data/train/image\8\55853.jpg,data/train/label/8.jpg
data/train/image\8\55868.jpg,data/train/label/8.jpg
data/train/image\8\55880.jpg,data/train/label/8.jpg
data/train/image\8\559.jpg,data/train/label/8.jpg
data/train/image\8\55929.jpg,data/train/label/8.jpg
data/train/image\8\5594.jpg,data/train/label/8.jpg
data/train/image\8\55940.jpg,data/train/label/8.jpg
data/train/image\8\55946.jpg,data/train/label/8.jpg
data/train/image\8\55959.jpg,data/train/label/8.jpg
data/train/image\8\55968.jpg,data/train/label/8.jpg
data/train/image\8\5597.jpg,data/train/label/8.jpg
data/train/image\8\55973.jpg,data/train/label/8.jpg
data/train/image\8\55979.jpg,data/train/label/8.jpg
data/train/image\8\55989.jpg,data/train/label/8.jpg
data/train/image\8\56001.jpg,data/train/label/8.jpg
data/train/image\8\56004.jpg,data/train/label/8.jpg
data/train/image\8\56019.jpg,data/train/label/8.jpg
data/train/image\8\56026.jpg,data/train/label/8.jpg
data/train/image\8\56039.jpg,data/train/label/8.jpg
data/train/image\8\56056.jpg,data/train/label/8.jpg
data/train/image\8\56068.jpg,data/train/label/8.jpg
data/train/image\8\56070.jpg,data/train/label/8.jpg
data/train/image\8\56082.jpg,data/train/label/8.jpg
data/train/image\8\56085.jpg,data/train/label/8.jpg
data/train/image\8\5609.jpg,data/train/label/8.jpg
data/train/image\8\56091.jpg,data/train/label/8.jpg
data/train/image\8\56093.jpg,data/train/label/8.jpg
data/train/image\8\56097.jpg,data/train/label/8.jpg
data/train/image\8\56126.jpg,data/train/label/8.jpg
data/train/image\8\56141.jpg,data/train/label/8.jpg
data/train/image\8\56145.jpg,data/train/label/8.jpg
data/train/image\8\56151.jpg,data/train/label/8.jpg
